Month,MonthName,Year,PoliceRegion,Region,BasicPoliceArea(ABP),District,PenalCodeName,CrimeType,KnownNumber,Solved,Arrests,TotalCrimesPerDistrict
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,De les falsedats,De la usurpació de l'estat civil,1,,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,De les falsedats,Falsedats documentals,2,1,1,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,De les lesions,Lesions,23,16,1,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,22,21,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,66,5,1,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,123,15,2,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,287,17,6,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,8,9,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,,1,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,98,13,6,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,34,2,3,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,54,9,4,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,61,18,2,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,,1,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,2,,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra la llibertat,Amenaces,10,6,2,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra la llibertat,Coaccions,3,2,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,3,2,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra l'Administració de justícia,Realització arbitrària del propi dret,1,,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra l'ordre públic,Desordres públics,,,1,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,1,11118
6,juny,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Sarrià-Sant Gervasi,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,3,2,2,11118
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,De les lesions,Lesions,4,2,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,13,,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,8,,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,156,3,4,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,7,,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,15,,1,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,2,2,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,1,,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra la Constitució,Reunió. manifestació il·lícita,,1,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra la llibertat,Amenaces,2,1,1,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,1,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra l'ordre públic,Desordres públics,1,,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,4,3,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,,2317
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De l’homicidi i les seves formes,Homicidi consumat,1,,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De l’homicidi i les seves formes,Homicidi temptativa,3,3,4,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les falsedats,De la usurpació de l'estat civil,2,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les falsedats,Falsedats documentals,4,2,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les falsedats,Falsificació de moneda i efectes timbrats,1,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les lesions,Lesions,99,70,29,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,5,4,1,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,147,123,10,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,119,14,2,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,135,32,8,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,3866,667,293,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,18,9,3,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat industrial,1,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,3,3,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,127,15,23,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,127,4,4,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,416,130,187,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,30,17,13,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,2,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Blanqueig de capitals,1,,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Entrada a domicili aliè,3,3,3,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat,Amenaces,38,35,9,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat,Coaccions,4,4,2,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat,Detenció il·legal,1,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,6,6,3,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,5,3,2,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat i la indemnitat sexuals,Exhibicionisme i provocació sexual,,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'Administració de justícia,Acusació. denúncia falsa i simulació de delictes,3,2,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'Administració de justícia,Trencament de condemna,8,8,5,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'ordre públic,Desordres públics,1,,3,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'ordre públic,Organitzacions i grups criminals,,1,,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,23,20,21,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,34,31,33,50436
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De l’homicidi i les seves formes,Homicidi consumat,1,1,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De l’homicidi i les seves formes,Homicidi temptativa,3,3,3,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les falsedats,De la usurpació de l'estat civil,,1,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les falsedats,Falsedats documentals,7,10,1,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les falsedats,Falsificació de moneda i efectes timbrats,1,1,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les falsedats,Usurpació de funcions públiques i intrusisme,2,1,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les lesions,Lesions,98,73,15,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,4,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,107,94,5,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,177,22,4,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,337,44,1,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Extorsió,1,1,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,3634,503,199,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,10,4,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat industrial,3,3,2,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,10,8,3,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,234,17,14,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,162,4,7,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,227,52,43,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,72,39,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,1,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Administració deslleial,,1,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l’honor,Injúria,1,,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,1,,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,7,2,1,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Entrada a domicili aliè,5,5,1,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat,Amenaces,37,33,13,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat,Coaccions,9,7,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,1,2,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,2,2,3,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat i la indemnitat sexuals,Exhibicionisme i provocació sexual,1,1,1,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'Administració de justícia,Acusació. denúncia falsa i simulació de delictes,1,1,,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'Administració de justícia,Trencament de condemna,8,8,5,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,1,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'ordre públic,Desordres públics,3,2,1,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'ordre públic,Organitzacions i grups criminals,,1,5,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,19,18,12,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,6,5,7,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Dels delictes contra la seguretat col·lectiva,Incendi,1,1,1,59552
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,De l’homicidi i les seves formes,Homicidi temptativa,1,1,2,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,De les falsedats,De la usurpació de l'estat civil,2,1,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,De les falsedats,Falsedats documentals,2,1,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,De les lesions,Lesions,26,24,4,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Del tràfic d’éssers humans,Tràfic d'éssers humans,,1,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,11,8,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,75,7,1,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,122,14,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,349,27,8,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,7,7,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,1,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,72,,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,35,,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,24,4,6,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,32,6,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,4,,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Entrada a domicili aliè,4,3,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la llibertat,Amenaces,13,13,2,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,3,2,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la llibertat i la indemnitat sexuals,Assetjament sexual,1,1,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,,1,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,1,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,1,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,,,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,3,3,3,9722
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De l’homicidi i les seves formes,Homicidi temptativa,1,1,1,9996
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De les falsedats,De la usurpació de l'estat civil,2,,,9996
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De les falsedats,Falsedats documentals,3,1,,9996
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De les lesions,Lesions,42,36,9,9996
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,,9996
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,13,8,,9996
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,133,11,,9996
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,157,14,,9996
7,juliol,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Extorsió,,1,,9996
