Month;MonthName;Year;PoliceRegion;Region;BasicPoliceArea(ABP);District;PenalCodeName;CrimeType;KnownNumber;Solved;Arrests;TotalCrimesPerDistrict
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Delictes contra la llibertat;Coaccions;6;5;;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;;;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;;;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Delictes contra l'Administració de justícia;Trencament de condemna;5;6;4;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;5;4;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;4;3;4;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Baix Penedès;Baix Penedès;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;2;1;;7705
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;De l’homicidi i les seves formes;Homicidi consumat;1;1;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;De les falsedats;De la usurpació de l'estat civil;4;2;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;De les falsedats;Falsedats documentals;4;5;4;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;De les falsedats;Falsificació de moneda i efectes timbrats;1;;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;De les lesions;Lesions;91;77;18;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;11;10;3;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;21;14;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;205;22;6;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;198;31;2;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;491;81;10;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;24;13;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Propietat industrial;1;;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;6;6;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;169;24;20;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;175;7;11;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;47;8;10;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;16;8;1;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;2;;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;3;1;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra l’honor;Injúria;2;2;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;2;1;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la Constitució;Reunió, manifestació il·lícita;2;2;4;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;2;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;4;3;3;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la llibertat;Amenaces;56;50;9;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la llibertat;Coaccions;16;12;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la llibertat;Detenció il·legal;3;3;6;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;4;5;4;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;5;4;1;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;1;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra l'Administració de justícia;Trencament de condemna;12;12;6;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra les relacions familiars;Contra els drets i deures familiars;7;7;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra l'ordre públic;Desordres públics;7;4;22;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;25;25;23;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;12;12;16;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra els recursos naturals i el medi ambient;;1;;21143
10;octubre;2019;RP Camp de Tarragona;Camp de Tarragona;ABP Tarragonès;Tarragonès;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;2;2;;21143
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;De l’homicidi i les seves formes;Homicidi temptativa;;;1;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;De les falsedats;Falsedats documentals;;1;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;De les lesions;Lesions;16;13;4;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;4;7;2;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;2;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;67;10;2;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;72;15;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;89;14;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;13;10;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;57;13;9;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;24;1;2;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;8;4;3;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;6;7;1;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;1;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;2;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;2;1;1;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra la llibertat;Amenaces;13;13;2;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra la llibertat;Coaccions;6;5;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra la llibertat;Detenció il·legal;1;1;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;1;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;;1;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;1;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;1;3;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;2;1;4681
10;octubre;2019;RP Central;Central;ABP Anoia;Anoia;Dels delictes contra la seguretat col·lectiva;Incendi;1;;;4681
10;octubre;2019;RP Central;Central;ABP Bages;Bages;De les falsedats;Falsedats documentals;5;2;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;De les lesions;Lesions;35;27;6;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;24;25;9;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;11;3;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;85;8;1;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;130;4;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;144;22;6;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;14;9;2;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;3;3;2;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;94;17;12;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;32;4;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;22;7;7;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;1;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra l’honor;Injúria;1;1;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra l’honor;Calúmnia;2;;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra la llibertat;Amenaces;15;15;3;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra la llibertat;Coaccions;8;6;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra l'Administració de justícia;Trencament de condemna;7;7;6;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra les relacions familiars;Contra els drets i deures familiars;6;5;;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra l'ordre públic;Desordres públics;1;1;3;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;9;9;7;7679
10;octubre;2019;RP Central;Central;ABP Bages;Bages;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;2;7;7679
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;De les falsedats;De la usurpació de l'estat civil;1;1;;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;De les lesions;Lesions;3;2;1;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;1;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;;;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;8;4;;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;14;6;1;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;14;6;4;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;17;2;;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;1;2;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra la llibertat;Amenaces;2;2;;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra la llibertat;Coaccions;1;1;;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;1;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;;912
10;octubre;2019;RP Central;Central;ABP Berguedà;Berguedà;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;3;1;912
10;octubre;2019;RP Central;Central;ABP Osona;Osona;De l’homicidi i les seves formes;Homicidi consumat;1;1;1;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;De les falsedats;Falsedats documentals;2;2;1;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;De les lesions;Lesions;16;15;2;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;11;11;6;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;3;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;53;12;1;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;60;11;1;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;100;18;5;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;16;12;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;78;13;7;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;14;;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;8;5;4;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;9;5;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;1;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la Constitució;Contra les institucions de l'Estat i divisió de poders;1;;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;3;1;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat;Amenaces;12;10;1;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat;Coaccions;7;4;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;6;5;1;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;1;1;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra l'Administració de justícia;Trencament de condemna;7;7;5;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra l'ordre públic;Desordres públics;1;;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra l'ordre públic;Organitzacions i grups criminals;1;;;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;7;6;6;5341
10;octubre;2019;RP Central;Central;ABP Osona;Osona;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;3;5341
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;De les lesions;Lesions;3;3;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;3;4;1;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;9;1;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;7;1;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;3;;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;3;;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;2;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra la llibertat;Amenaces;;1;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;;;398
10;octubre;2019;RP Central;Central;ABP Solsonès;Solsonès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;2;6;398
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De l’omissió del deure d’auxili;Omissió del deure de socors;1;1;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De les falsedats;Falsedats documentals;2;2;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De les falsedats;Usurpació de funcions públiques i intrusisme;5;3;1;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De les lesions;Lesions;32;24;4;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;4;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;50;6;1;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;76;14;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;174;29;6;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;14;14;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;2;1;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;42;16;5;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;51;6;3;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;14;5;2;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;11;5;4;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Blanqueig de capitals;1;;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l’honor;Calúmnia;1;1;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;1;;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;1;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la llibertat;Amenaces;19;16;1;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la llibertat;Coaccions;3;4;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;2;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;4;2;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra les relacions familiars;Contra els drets i deures familiars;4;4;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l'ordre públic;Desordres públics;2;1;;6600
10;octubre;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;4;4;6600
